X1,Y,YC,X2_1,X2_2,X2_3,X2_4,X2_5,X2_6,X2_7,MU0,MU1,S1,GT
0,145.75,0,2015,8,43,2,2,3,17,45.75,245.75,1,200.0
0,60.0,0,2005,15,24,2,2,3,7,-40.0,160.0,1,200.0
1,60.0,0,2010,11,22,2,1,4,9,-40.0,160.0,1,200.0
1,157.6666717529297,0,2015,8,38,1,2,5,3,57.66667175292969,257.6666717529297,1,200.0
1,177.5,1,2015,8,47,2,2,5,16,77.5,277.5,1,200.0
1,60.0,0,2005,8,25,1,1,5,8,-40.0,160.0,1,200.0
0,60.0,0,2010,13,24,2,1,3,17,-40.0,160.0,1,200.0
1,157.6666717529297,0,2020,15,38,1,2,5,3,57.66667175292969,257.6666717529297,1,200.0
1,157.6666717529297,0,2020,1,31,2,1,5,11,57.66667175292969,257.6666717529297,1,200.0
1,191.0,1,2000,9,42,1,1,5,2,91.0,291.0,1,200.0
0,117.0,0,2010,15,55,2,2,2,19,17.0,217.0,1,200.0
1,177.5,1,2020,5,46,2,2,4,3,77.5,277.5,1,200.0
1,157.6666717529297,0,2015,8,29,2,1,4,18,57.66667175292969,257.6666717529297,1,200.0
1,157.6666717529297,0,2010,8,31,1,2,4,16,57.66667175292969,257.6666717529297,1,200.0
0,80.0,0,2000,1,21,2,1,3,7,-20.0,180.0,1,200.0
1,424.3999938964844,1,2015,7,52,1,2,5,3,324.3999938964844,524.3999938964844,1,200.0
0,153.1999969482422,0,2015,6,60,2,2,2,17,53.19999694824219,253.1999969482422,1,200.0
1,157.6666717529297,0,2020,6,29,1,2,5,17,57.66667175292969,257.6666717529297,1,200.0
1,157.6666717529297,0,2015,1,34,1,1,5,18,57.66667175292969,257.6666717529297,1,200.0
0,424.3999938964844,1,2015,8,53,1,2,3,6,324.3999938964844,524.3999938964844,1,200.0
0,157.6666717529297,0,2020,8,34,1,1,3,3,57.66667175292969,257.6666717529297,1,200.0
0,90.0,0,2000,12,22,1,1,3,14,-10.0,190.0,1,200.0
0,60.0,0,2010,8,25,1,1,3,13,-40.0,160.0,1,200.0
0,157.6666717529297,0,2020,15,29,1,1,3,15,57.66667175292969,257.6666717529297,1,200.0
1,157.6666717529297,0,2020,1,33,1,2,5,7,57.66667175292969,257.6666717529297,1,200.0
0,157.6666717529297,0,2010,15,38,1,1,3,3,57.66667175292969,257.6666717529297,1,200.0
0,127.25,0,2015,8,40,1,1,3,14,27.25,227.25,1,200.0
0,220.0,1,2000,8,23,1,1,3,7,120.0,320.0,1,200.0
0,180.0,1,2020,13,56,1,3,3,15,80.0,280.0,1,200.0
0,197.5,1,2020,5,38,1,1,3,7,97.5,297.5,1,200.0
0,153.1999969482422,0,2020,2,65,1,3,2,7,53.19999694824219,253.1999969482422,1,200.0
0,153.1999969482422,0,2010,11,55,2,3,2,14,53.19999694824219,253.1999969482422,1,200.0
1,157.6666717529297,0,2020,15,37,2,2,5,16,57.66667175292969,257.6666717529297,1,200.0
0,197.5,1,2020,9,38,2,2,3,11,97.5,297.5,1,200.0
1,157.6666717529297,0,2010,14,34,2,2,4,18,57.66667175292969,257.6666717529297,1,200.0
0,65.0,0,2000,14,25,1,1,3,3,-35.0,165.0,1,200.0
1,157.6666717529297,0,2015,8,26,2,1,5,3,57.66667175292969,257.6666717529297,1,200.0
0,153.1999969482422,0,2010,14,66,1,2,3,1,53.19999694824219,253.1999969482422,1,200.0
0,283.75,1,2020,1,46,1,2,3,7,183.75,383.75,1,200.0
0,283.75,1,2015,1,43,1,3,3,8,183.75,383.75,1,200.0
1,157.6666717529297,0,2015,8,26,2,1,5,17,57.66667175292969,257.6666717529297,1,200.0
0,90.0,0,2000,14,24,1,1,3,14,-10.0,190.0,1,200.0
0,177.5,1,2015,16,45,2,2,3,7,77.5,277.5,1,200.0
0,182.5,1,2015,8,23,1,1,3,3,82.5,282.5,1,200.0
0,157.6666717529297,0,2020,4,34,2,2,3,17,57.66667175292969,257.6666717529297,1,200.0
0,191.0,1,2005,5,34,1,2,3,3,91.0,291.0,1,200.0
0,177.5,1,2015,8,46,1,2,3,7,77.5,277.5,1,200.0
1,157.6666717529297,0,2020,8,30,1,1,5,7,57.66667175292969,257.6666717529297,1,200.0
0,118.75,0,2010,2,44,2,2,1,3,18.75,218.75,1,200.0
0,191.0,1,2000,2,42,2,2,3,12,91.0,291.0,1,200.0
0,153.1999969482422,0,2020,13,61,2,3,2,17,53.19999694824219,253.1999969482422,1,200.0
0,60.0,0,2000,11,26,2,2,3,10,-40.0,160.0,1,200.0
1,157.6666717529297,0,2015,1,28,1,2,5,7,57.66667175292969,257.6666717529297,1,200.0
1,157.6666717529297,0,2010,8,31,1,1,4,11,57.66667175292969,257.6666717529297,1,200.0
1,117.8000030517578,0,2020,14,49,1,3,5,3,17.8000030517578,217.8000030517578,1,200.0
0,177.5,1,2010,8,47,2,2,3,17,77.5,277.5,1,200.0
1,60.0,0,2005,1,26,2,1,5,7,-40.0,160.0,1,200.0
0,283.75,1,2015,2,46,1,2,3,6,183.75,383.75,1,200.0
1,283.75,1,2005,1,48,2,2,5,16,183.75,383.75,1,200.0
1,157.6666717529297,0,2020,1,36,2,1,5,14,57.66667175292969,257.6666717529297,1,200.0
1,157.6666717529297,0,2010,8,30,2,1,5,16,57.66667175292969,257.6666717529297,1,200.0
0,60.0,0,2000,10,32,1,2,3,15,-40.0,160.0,1,200.0
1,60.0,0,2005,9,28,1,2,5,8,-40.0,160.0,1,200.0
1,157.6666717529297,0,2015,4,34,2,2,5,7,57.66667175292969,257.6666717529297,1,200.0
0,153.1999969482422,0,2020,9,65,1,2,3,9,53.19999694824219,253.1999969482422,1,200.0
1,157.6666717529297,0,2020,8,26,2,1,5,7,57.66667175292969,257.6666717529297,1,200.0
0,153.1999969482422,0,2015,8,69,2,2,3,9,53.19999694824219,253.1999969482422,1,200.0
1,191.0,1,2000,5,45,1,2,5,3,91.0,291.0,1,200.0
0,157.6666717529297,0,2015,14,26,1,1,3,12,57.66667175292969,257.6666717529297,1,200.0
0,153.1999969482422,0,2015,14,61,1,2,2,3,53.19999694824219,253.1999969482422,1,200.0
1,287.20001220703125,1,2010,13,58,1,2,4,3,187.20001220703125,387.2000122070313,1,200.0
0,191.0,1,2000,8,47,2,2,3,11,91.0,291.0,1,200.0
1,157.6666717529297,0,2010,4,30,2,1,5,18,57.66667175292969,257.6666717529297,1,200.0
1,117.0,0,2020,12,58,2,2,4,15,17.0,217.0,1,200.0
0,157.6666717529297,0,2015,14,36,2,2,3,12,57.66667175292969,257.6666717529297,1,200.0
0,157.6666717529297,0,2015,6,33,2,2,3,3,57.66667175292969,257.6666717529297,1,200.0
0,157.6666717529297,0,2010,13,39,1,2,3,3,57.66667175292969,257.6666717529297,1,200.0
0,300.75,1,2015,3,39,2,1,3,7,200.75,400.75,1,200.0
0,153.1999969482422,0,2015,11,58,2,2,2,18,53.19999694824219,253.1999969482422,1,200.0
0,90.0,0,2000,11,23,1,1,3,3,-10.0,190.0,1,200.0
0,197.5,1,2010,7,40,1,2,3,6,97.5,297.5,1,200.0
0,283.75,1,2015,1,46,2,2,3,7,183.75,383.75,1,200.0
1,157.6666717529297,0,2015,13,35,1,2,4,3,57.66667175292969,257.6666717529297,1,200.0
0,205.3333282470703,1,2000,14,40,1,2,3,6,105.33332824707033,305.3333282470703,1,200.0
1,157.6666717529297,0,2005,8,38,2,2,5,16,57.66667175292969,257.6666717529297,1,200.0
0,153.1999969482422,0,2015,5,73,2,3,1,14,53.19999694824219,253.1999969482422,1,200.0
0,118.75,0,2010,5,45,1,2,3,3,18.75,218.75,1,200.0
1,177.5,1,2015,8,47,1,2,4,15,77.5,277.5,1,200.0
1,157.6666717529297,0,2015,3,26,1,1,4,3,57.66667175292969,257.6666717529297,1,200.0
1,117.8000030517578,0,2015,14,49,2,2,5,16,17.8000030517578,217.8000030517578,1,200.0
1,127.25,0,2020,14,37,2,2,5,17,27.25,227.25,1,200.0
0,287.20001220703125,1,2010,10,53,2,2,2,3,187.20001220703125,387.2000122070313,1,200.0
0,177.5,1,2005,12,49,2,2,3,3,77.5,277.5,1,200.0
0,177.5,1,2015,11,49,2,2,3,3,77.5,277.5,1,200.0
1,162.5,1,2020,8,21,2,1,4,17,62.5,262.5,1,200.0
1,80.0,0,2000,1,23,2,1,5,16,-20.0,180.0,1,200.0
0,205.3333282470703,1,2000,10,34,1,1,3,7,105.33332824707033,305.3333282470703,1,200.0
1,157.6666717529297,0,2020,1,27,2,1,5,16,57.66667175292969,257.6666717529297,1,200.0
0,283.75,1,2010,5,48,2,2,3,8,183.75,383.75,1,200.0
1,117.8000030517578,0,2020,13,49,1,2,5,13,17.8000030517578,217.8000030517578,1,200.0
1,197.5,1,2015,11,41,1,1,4,3,97.5,297.5,1,200.0
0,191.0,1,2000,8,37,1,2,3,6,91.0,291.0,1,200.0
1,153.1999969482422,0,2020,8,68,1,2,5,3,53.19999694824219,253.1999969482422,1,200.0
0,153.1999969482422,0,2020,10,61,2,3,3,18,53.19999694824219,253.1999969482422,1,200.0
1,257.0,1,2015,8,50,1,2,4,18,157.0,357.0,1,200.0
0,177.5,1,2015,8,47,1,2,3,8,77.5,277.5,1,200.0
0,60.0,0,2000,9,29,1,2,3,8,-40.0,160.0,1,200.0
0,153.1999969482422,0,2020,14,66,1,2,2,17,53.19999694824219,253.1999969482422,1,200.0
0,182.5,1,2020,3,24,1,1,3,17,82.5,282.5,1,200.0
0,287.20001220703125,1,2020,8,56,1,2,3,3,187.20001220703125,387.2000122070313,1,200.0
0,157.6666717529297,0,2005,1,40,1,1,3,18,57.66667175292969,257.6666717529297,1,200.0
1,191.0,1,2000,2,43,2,2,5,16,91.0,291.0,1,200.0
0,153.1999969482422,0,2020,9,66,1,3,2,6,53.19999694824219,253.1999969482422,1,200.0
1,134.3333282470703,0,2010,2,28,1,1,4,8,34.33332824707031,234.3333282470703,1,200.0
1,117.0,0,2015,11,55,1,2,5,11,17.0,217.0,1,200.0
1,157.6666717529297,0,2020,8,30,2,1,4,10,57.66667175292969,257.6666717529297,1,200.0
1,157.6666717529297,0,2005,12,31,1,2,5,20,57.66667175292969,257.6666717529297,1,200.0
1,60.0,0,2005,8,23,2,2,5,16,-40.0,160.0,1,200.0
0,80.0,0,2020,1,19,1,1,3,19,-20.0,180.0,1,200.0
0,164.39999389648438,1,2010,1,54,2,2,3,15,64.39999389648438,264.3999938964844,1,200.0
1,177.5,1,2020,7,44,1,2,4,6,77.5,277.5,1,200.0
1,157.6666717529297,0,2015,15,29,1,2,4,3,57.66667175292969,257.6666717529297,1,200.0
1,157.6666717529297,0,2005,3,40,1,2,5,17,57.66667175292969,257.6666717529297,1,200.0
0,145.75,0,2015,8,42,2,2,3,17,45.75,245.75,1,200.0
0,283.75,1,2010,3,52,2,2,3,3,183.75,383.75,1,200.0
1,283.75,1,2020,1,43,1,2,5,10,183.75,383.75,1,200.0
1,177.5,1,2010,8,49,1,2,5,16,77.5,277.5,1,200.0
0,177.5,1,2010,8,45,2,2,2,7,77.5,277.5,1,200.0
0,60.0,0,2005,6,28,2,1,3,7,-40.0,160.0,1,200.0
1,300.75,1,2015,1,40,1,2,5,3,200.75,400.75,1,200.0
0,177.5,1,2005,8,46,1,2,3,3,77.5,277.5,1,200.0
1,300.75,1,2020,1,39,2,1,5,3,200.75,400.75,1,200.0
0,177.5,1,2010,8,45,1,2,3,8,77.5,277.5,1,200.0
0,191.0,1,2000,1,37,1,1,3,7,91.0,291.0,1,200.0
1,257.0,1,2020,8,53,1,2,5,16,157.0,357.0,1,200.0
1,191.0,1,2000,1,47,1,2,5,15,91.0,291.0,1,200.0
1,183.3333282470703,1,2000,1,37,1,2,5,15,83.33332824707031,283.3333282470703,1,200.0
0,60.0,0,2005,8,28,1,1,3,3,-40.0,160.0,1,200.0
1,157.6666717529297,0,2015,14,26,1,2,4,3,57.66667175292969,257.6666717529297,1,200.0
1,157.6666717529297,0,2010,1,28,2,1,4,16,57.66667175292969,257.6666717529297,1,200.0
1,283.75,1,2020,2,44,2,2,4,13,183.75,383.75,1,200.0
1,127.25,0,2015,8,37,1,2,4,15,27.25,227.25,1,200.0
1,191.0,1,2005,1,33,1,1,5,7,91.0,291.0,1,200.0
1,197.5,1,2010,8,41,1,2,4,3,97.5,297.5,1,200.0
0,145.75,0,2020,9,42,2,2,3,11,45.75,245.75,1,200.0
0,177.5,1,2020,13,47,1,2,3,1,77.5,277.5,1,200.0
0,283.75,1,2005,2,49,2,2,3,7,183.75,383.75,1,200.0
1,101.25,0,2020,8,40,1,1,5,21,1.25,201.25,1,200.0
0,153.1999969482422,0,2020,5,60,1,3,3,6,53.19999694824219,253.1999969482422,1,200.0
1,117.0,0,2020,15,49,1,2,4,13,17.0,217.0,1,200.0
0,283.75,1,2010,1,47,1,1,3,6,183.75,383.75,1,200.0
0,500.0,1,2000,7,35,2,2,3,7,400.0,600.0,1,200.0
1,60.0,0,2005,1,26,1,1,5,14,-40.0,160.0,1,200.0
0,250.0,1,2000,8,33,1,2,3,3,150.0,350.0,1,200.0
0,177.5,1,2005,8,49,1,2,2,3,77.5,277.5,1,200.0
0,153.1999969482422,0,2000,1,63,2,3,1,14,53.19999694824219,253.1999969482422,1,200.0
1,110.0,0,2020,8,46,1,1,5,17,10.0,210.0,1,200.0
0,153.1999969482422,0,2000,3,57,2,3,1,20,53.19999694824219,253.1999969482422,1,200.0
1,110.0,0,2020,5,46,1,2,5,17,10.0,210.0,1,200.0
0,60.0,0,2005,3,21,2,2,3,3,-40.0,160.0,1,200.0
1,127.25,0,2015,8,38,1,2,4,13,27.25,227.25,1,200.0
1,182.5,1,2015,1,23,1,1,4,7,82.5,282.5,1,200.0
1,157.6666717529297,0,2015,3,29,2,1,5,17,57.66667175292969,257.6666717529297,1,200.0
0,397.5,1,2010,1,42,2,3,2,3,297.5,497.5,1,200.0
0,191.0,1,2005,1,42,2,2,3,3,91.0,291.0,1,200.0
0,153.1999969482422,0,2020,16,72,1,2,2,6,53.19999694824219,253.1999969482422,1,200.0
1,60.0,0,2000,3,26,2,1,5,3,-40.0,160.0,1,200.0
0,283.75,1,2005,5,51,2,2,3,14,183.75,383.75,1,200.0
1,205.3333282470703,1,2000,12,41,1,2,5,15,105.33332824707033,305.3333282470703,1,200.0
0,153.1999969482422,0,2015,8,55,1,1,2,15,53.19999694824219,253.1999969482422,1,200.0
1,177.5,1,2010,14,46,1,2,5,8,77.5,277.5,1,200.0
1,177.5,1,2020,15,48,2,1,5,3,77.5,277.5,1,200.0
0,245.5,1,2015,5,48,1,1,3,3,145.5,345.5,1,200.0
0,191.0,1,2005,5,38,2,2,3,7,91.0,291.0,1,200.0
0,300.75,1,2015,1,40,1,1,3,3,200.75,400.75,1,200.0
0,177.5,1,2020,13,44,1,2,3,9,77.5,277.5,1,200.0
1,60.0,0,2010,15,25,2,1,5,17,-40.0,160.0,1,200.0
1,164.39999389648438,1,2010,3,57,1,2,4,6,64.39999389648438,264.3999938964844,1,200.0
1,157.6666717529297,0,2015,15,27,2,2,4,17,57.66667175292969,257.6666717529297,1,200.0
1,60.0,0,2005,9,28,1,1,5,8,-40.0,160.0,1,200.0
1,157.6666717529297,0,2020,3,33,2,1,4,3,57.66667175292969,257.6666717529297,1,200.0
0,371.0,1,2020,9,55,2,2,3,16,271.0,471.0,1,200.0
1,177.5,1,2020,8,45,2,2,5,7,77.5,277.5,1,200.0
1,157.6666717529297,0,2020,8,33,2,2,4,6,57.66667175292969,257.6666717529297,1,200.0
0,166.8000030517578,1,2010,2,53,1,3,3,8,66.80000305175781,266.8000030517578,1,200.0
1,157.6666717529297,0,2010,8,29,2,1,5,16,57.66667175292969,257.6666717529297,1,200.0
1,157.6666717529297,0,2005,1,45,1,2,5,3,57.66667175292969,257.6666717529297,1,200.0
0,287.20001220703125,1,2015,15,58,1,3,2,1,187.20001220703125,387.2000122070313,1,200.0
1,197.5,1,2020,8,39,1,3,4,3,97.5,297.5,1,200.0
1,300.75,1,2020,1,39,1,2,5,6,200.75,400.75,1,200.0
1,157.6666717529297,0,2005,15,36,2,2,5,15,57.66667175292969,257.6666717529297,1,200.0
0,145.75,0,2005,8,45,1,1,3,15,45.75,245.75,1,200.0
0,117.8000030517578,0,2020,15,49,1,2,3,3,17.8000030517578,217.8000030517578,1,200.0
0,164.0,1,2015,1,56,1,2,2,8,64.0,264.0,1,200.0
1,283.75,1,2015,2,45,2,3,4,17,183.75,383.75,1,200.0
0,60.0,0,2000,11,28,1,1,3,3,-40.0,160.0,1,200.0
1,157.6666717529297,0,2020,6,36,1,1,5,3,57.66667175292969,257.6666717529297,1,200.0
1,396.6666564941406,1,2005,8,34,1,2,5,8,296.6666564941406,496.6666564941406,1,200.0
1,157.6666717529297,0,2020,19,33,2,2,4,17,57.66667175292969,257.6666717529297,1,200.0
1,251.25,1,2015,1,38,1,2,5,15,151.25,351.25,1,200.0
1,157.6666717529297,0,2010,15,29,1,1,5,3,57.66667175292969,257.6666717529297,1,200.0
0,164.39999389648438,1,2010,1,55,2,2,2,9,64.39999389648438,264.3999938964844,1,200.0
0,153.1999969482422,0,2005,12,59,1,3,3,6,53.19999694824219,253.1999969482422,1,200.0
0,157.6666717529297,0,2020,2,36,2,2,3,17,57.66667175292969,257.6666717529297,1,200.0
0,287.20001220703125,1,2010,15,53,2,2,3,3,187.20001220703125,387.2000122070313,1,200.0
1,110.0,0,2010,4,47,1,2,5,15,10.0,210.0,1,200.0
0,177.5,1,2015,7,45,1,2,3,3,77.5,277.5,1,200.0
0,153.1999969482422,0,2020,13,79,2,3,1,15,53.19999694824219,253.1999969482422,1,200.0
0,60.0,0,2000,8,28,1,1,3,3,-40.0,160.0,1,200.0
1,157.6666717529297,0,2010,8,34,1,2,5,3,57.66667175292969,257.6666717529297,1,200.0
0,183.3333282470703,1,2005,6,33,1,2,3,7,83.33332824707031,283.3333282470703,1,200.0
0,157.6666717529297,0,2020,4,35,2,1,3,3,57.66667175292969,257.6666717529297,1,200.0
1,157.6666717529297,0,2015,8,31,1,2,5,13,57.66667175292969,257.6666717529297,1,200.0
1,166.8000030517578,1,2020,1,52,2,2,5,11,66.80000305175781,266.8000030517578,1,200.0
1,177.5,1,2020,9,46,1,2,4,15,77.5,277.5,1,200.0
0,153.1999969482422,0,2010,9,73,1,1,1,14,53.19999694824219,253.1999969482422,1,200.0
1,157.6666717529297,0,2015,1,29,1,1,4,3,57.66667175292969,257.6666717529297,1,200.0
1,205.3333282470703,1,2000,14,38,2,2,4,7,105.33332824707033,305.3333282470703,1,200.0
1,157.6666717529297,0,2005,8,37,1,2,5,15,57.66667175292969,257.6666717529297,1,200.0
0,397.5,1,2020,7,43,1,3,3,3,297.5,497.5,1,200.0
0,60.0,0,2010,13,22,2,1,3,7,-40.0,160.0,1,200.0
0,177.5,1,2015,6,46,2,2,3,9,77.5,277.5,1,200.0
1,157.6666717529297,0,2020,1,34,1,1,5,18,57.66667175292969,257.6666717529297,1,200.0
1,320.0,1,2020,5,50,1,2,4,8,220.0,420.0,1,200.0
1,70.0,0,2000,1,33,1,2,4,14,-30.0,170.0,1,200.0
0,283.75,1,2015,4,46,1,2,3,8,183.75,383.75,1,200.0
0,153.1999969482422,0,2005,6,58,1,2,3,8,53.19999694824219,253.1999969482422,1,200.0
1,177.5,1,2020,8,46,1,2,5,15,77.5,277.5,1,200.0
1,157.6666717529297,0,2010,1,28,1,1,5,18,57.66667175292969,257.6666717529297,1,200.0
1,157.6666717529297,0,2010,1,31,1,1,4,17,57.66667175292969,257.6666717529297,1,200.0
1,157.6666717529297,0,2015,8,31,2,1,5,17,57.66667175292969,257.6666717529297,1,200.0
0,177.5,1,2010,10,45,1,2,3,8,77.5,277.5,1,200.0
1,60.0,0,2010,8,25,2,1,5,17,-40.0,160.0,1,200.0
0,60.0,0,2005,3,25,1,1,3,3,-40.0,160.0,1,200.0
1,157.6666717529297,0,2010,11,31,2,2,4,3,57.66667175292969,257.6666717529297,1,200.0
1,60.0,0,2005,8,28,2,1,5,16,-40.0,160.0,1,200.0
1,157.6666717529297,0,2010,3,39,1,2,5,16,57.66667175292969,257.6666717529297,1,200.0
1,157.6666717529297,0,2020,15,35,1,2,5,7,57.66667175292969,257.6666717529297,1,200.0
0,157.6666717529297,0,2010,12,39,1,1,3,16,57.66667175292969,257.6666717529297,1,200.0
0,153.1999969482422,0,2020,8,65,2,2,3,19,53.19999694824219,253.1999969482422,1,200.0
1,157.6666717529297,0,2010,1,39,1,2,5,18,57.66667175292969,257.6666717529297,1,200.0
1,157.6666717529297,0,2020,1,27,1,1,4,7,57.66667175292969,257.6666717529297,1,200.0
1,307.0,1,2020,2,37,2,1,4,15,207.0,407.0,1,200.0
0,191.0,1,2000,8,39,2,2,2,3,91.0,291.0,1,200.0
1,177.5,1,2020,8,47,1,2,5,10,77.5,277.5,1,200.0
0,65.0,0,2000,8,19,1,1,3,3,-35.0,165.0,1,200.0
0,526.6666870117188,1,2000,8,38,1,2,3,14,426.6666870117188,626.6666870117188,1,200.0
1,157.6666717529297,0,2020,8,28,1,1,5,3,57.66667175292969,257.6666717529297,1,200.0
0,60.0,0,2000,8,32,2,2,2,3,-40.0,160.0,1,200.0
1,283.75,1,2015,2,43,1,2,5,8,183.75,383.75,1,200.0
0,177.5,1,2005,8,50,2,2,2,18,77.5,277.5,1,200.0
1,157.6666717529297,0,2005,2,37,2,2,5,12,57.66667175292969,257.6666717529297,1,200.0
1,157.6666717529297,0,2020,12,35,1,2,5,3,57.66667175292969,257.6666717529297,1,200.0
1,157.6666717529297,0,2005,6,42,1,2,5,6,57.66667175292969,257.6666717529297,1,200.0
1,157.6666717529297,0,2010,8,29,1,1,4,13,57.66667175292969,257.6666717529297,1,200.0
1,224.0,1,2020,3,53,1,3,5,14,124.0,324.0,1,200.0
1,177.5,1,2010,8,50,2,2,5,17,77.5,277.5,1,200.0
1,157.6666717529297,0,2010,1,28,1,1,5,13,57.66667175292969,257.6666717529297,1,200.0
1,245.5,1,2015,7,48,1,2,5,3,145.5,345.5,1,200.0
0,164.39999389648438,1,2010,5,56,1,2,3,8,64.39999389648438,264.3999938964844,1,200.0
1,300.75,1,2020,3,38,1,3,4,3,200.75,400.75,1,200.0
1,145.75,0,2020,15,43,2,2,5,17,45.75,245.75,1,200.0
1,60.0,0,2005,3,26,1,1,5,3,-40.0,160.0,1,200.0
0,153.1999969482422,0,2020,8,59,2,2,3,3,53.19999694824219,253.1999969482422,1,200.0
0,205.3333282470703,1,2000,7,36,2,1,3,16,105.33332824707033,305.3333282470703,1,200.0
0,164.39999389648438,1,2005,5,57,2,3,3,6,64.39999389648438,264.3999938964844,1,200.0
0,257.0,1,2015,3,50,2,3,3,17,157.0,357.0,1,200.0
0,287.20001220703125,1,2020,13,60,2,2,3,1,187.20001220703125,387.2000122070313,1,200.0
0,153.1999969482422,0,2015,10,60,1,2,2,13,53.19999694824219,253.1999969482422,1,200.0
1,251.25,1,2020,6,43,1,2,5,16,151.25,351.25,1,200.0
0,386.6666564941406,1,2000,11,33,1,2,3,9,286.6666564941406,486.6666564941406,1,200.0
0,157.6666717529297,0,2005,8,38,2,3,2,3,57.66667175292969,257.6666717529297,1,200.0
0,177.5,1,2005,8,46,2,2,3,7,77.5,277.5,1,200.0
1,157.6666717529297,0,2010,14,31,1,1,4,3,57.66667175292969,257.6666717529297,1,200.0
1,60.0,0,2010,3,24,2,1,4,6,-40.0,160.0,1,200.0
1,117.0,0,2010,14,56,1,2,5,16,17.0,217.0,1,200.0
1,157.6666717529297,0,2010,1,28,1,2,5,15,57.66667175292969,257.6666717529297,1,200.0
1,157.6666717529297,0,2010,3,36,2,2,4,17,57.66667175292969,257.6666717529297,1,200.0
0,60.0,0,2005,1,26,2,1,3,14,-40.0,160.0,1,200.0
0,153.1999969482422,0,2020,8,74,1,2,3,6,53.19999694824219,253.1999969482422,1,200.0
1,164.39999389648438,1,2015,1,54,1,2,4,13,64.39999389648438,264.3999938964844,1,200.0
1,157.6666717529297,0,2005,7,35,1,2,5,15,57.66667175292969,257.6666717529297,1,200.0
1,113.0,0,2010,8,44,1,2,5,3,13.0,213.0,1,200.0
0,157.6666717529297,0,2010,15,35,1,2,3,3,57.66667175292969,257.6666717529297,1,200.0
0,177.5,1,2010,8,46,2,2,3,3,77.5,277.5,1,200.0
1,118.75,0,2005,1,49,1,2,5,3,18.75,218.75,1,200.0
0,191.0,1,2005,1,43,1,1,2,3,91.0,291.0,1,200.0
0,320.0,1,2020,5,51,1,2,3,8,220.0,420.0,1,200.0
1,157.6666717529297,0,2015,8,25,2,2,4,7,57.66667175292969,257.6666717529297,1,200.0
1,317.0,1,2010,1,43,1,3,5,7,217.0,417.0,1,200.0
1,157.6666717529297,0,2015,7,37,2,1,4,16,57.66667175292969,257.6666717529297,1,200.0
1,110.0,0,2020,8,46,1,3,4,16,10.0,210.0,1,200.0
1,177.5,1,2010,15,44,1,2,5,11,77.5,277.5,1,200.0
0,153.1999969482422,0,2020,5,60,1,2,3,3,53.19999694824219,253.1999969482422,1,200.0
0,177.5,1,2010,8,45,2,2,3,3,77.5,277.5,1,200.0
1,145.75,0,2010,8,44,1,1,5,18,45.75,245.75,1,200.0
0,424.3999938964844,1,2020,1,56,1,2,2,6,324.3999938964844,524.3999938964844,1,200.0
1,157.6666717529297,0,2010,1,34,1,1,5,13,57.66667175292969,257.6666717529297,1,200.0
1,157.6666717529297,0,2020,1,34,2,1,5,10,57.66667175292969,257.6666717529297,1,200.0
0,60.0,0,2000,8,32,1,2,3,14,-40.0,160.0,1,200.0
1,157.6666717529297,0,2020,6,25,1,1,5,6,57.66667175292969,257.6666717529297,1,200.0
0,191.0,1,2000,1,50,1,2,2,6,91.0,291.0,1,200.0
0,177.5,1,2005,8,48,2,2,3,9,77.5,277.5,1,200.0
1,424.3999938964844,1,2015,1,51,1,2,4,6,324.3999938964844,524.3999938964844,1,200.0
1,157.6666717529297,0,2005,6,41,2,1,5,14,57.66667175292969,257.6666717529297,1,200.0
0,191.0,1,2000,8,41,2,2,3,3,91.0,291.0,1,200.0
0,153.1999969482422,0,2020,9,60,2,2,3,1,53.19999694824219,253.1999969482422,1,200.0
0,153.1999969482422,0,2000,2,59,1,2,3,21,53.19999694824219,253.1999969482422,1,200.0
0,153.1999969482422,0,2015,15,67,1,2,3,17,53.19999694824219,253.1999969482422,1,200.0
1,157.6666717529297,0,2005,9,43,2,2,5,16,57.66667175292969,257.6666717529297,1,200.0
0,153.1999969482422,0,2020,12,66,1,3,3,8,53.19999694824219,253.1999969482422,1,200.0
1,197.5,1,2020,5,40,1,2,4,8,97.5,297.5,1,200.0
1,157.6666717529297,0,2010,11,29,2,1,5,14,57.66667175292969,257.6666717529297,1,200.0
1,526.6666870117188,1,2000,5,43,1,2,5,19,426.6666870117188,626.6666870117188,1,200.0
1,157.6666717529297,0,2015,1,29,2,2,5,7,57.66667175292969,257.6666717529297,1,200.0
1,404.0,1,2010,8,53,1,2,5,13,304.0,504.0,1,200.0
0,177.5,1,2015,8,42,1,2,3,6,77.5,277.5,1,200.0
1,157.6666717529297,0,2015,1,31,1,1,5,6,57.66667175292969,257.6666717529297,1,200.0
0,177.5,1,2015,8,50,1,2,3,3,77.5,277.5,1,200.0
1,424.3999938964844,1,2010,2,54,1,2,5,3,324.3999938964844,524.3999938964844,1,200.0
1,224.0,1,2020,1,49,2,2,4,17,124.0,324.0,1,200.0
1,118.75,0,2020,5,43,1,2,4,3,18.75,218.75,1,200.0
1,145.75,0,2020,8,42,2,2,5,10,45.75,245.75,1,200.0
0,157.6666717529297,0,2015,16,39,1,1,3,6,57.66667175292969,257.6666717529297,1,200.0
1,177.5,1,2015,15,48,1,2,5,8,77.5,277.5,1,200.0
