pid,year,p_region,p_age,p_sex,p_married,p_edu,Ind
20340702,2003.9668,0.7891005,9.951331,0.24074766,0.40128636,0.8859649,2.0547972
20340802,2003.9668,0.78910005,9.951332,0.24074489,0.40128452,0.8859621,2.054794
20340803,2003.9668,0.7891005,9.951343,0.24074495,0.40127724,0.885966,2.0548003
20340901,2003.9668,0.78910995,9.951362,0.24075413,0.4012922,0.88596785,2.054812
20341001,2003.9668,0.7891009,9.951343,0.24074322,0.40128404,0.885964,2.0547988
20341102,2003.9668,0.78909624,9.9513235,0.24073994,0.40127844,0.88596195,2.0547915
20341201,2003.9668,0.7890922,9.95133,0.24073985,0.40128314,0.8859631,2.0547948
20341301,2003.9668,0.78910065,9.951316,0.24074286,0.40128773,0.8859573,2.0547948
20341401,2003.9668,0.7890984,9.951321,0.2407409,0.4012742,0.8859622,2.054791
20341402,2003.9668,0.7890996,9.951333,0.24074712,0.4012851,0.8859664,2.0547945
20341501,2003.9668,0.7890953,9.95133,0.24074286,0.40127397,0.8859666,2.0547903
20341601,2003.9668,0.78909826,9.95133,0.24074468,0.4012925,0.88596153,2.0547948
20341602,2003.9668,0.7891017,9.951344,0.24074143,0.40128374,0.885963,2.0548024
20341801,2003.9668,0.78909934,9.9513445,0.24074402,0.40128183,0.8859605,2.0548031
20342002,2003.9668,0.78909945,9.951347,0.24074599,0.40128058,0.8859611,2.0547996
20342101,2003.9668,0.78910196,9.951333,0.24074522,0.4012851,0.8859645,2.054797
20342204,2003.9668,0.78909135,9.951321,0.24074247,0.40127784,0.8859617,2.0547898
20342401,2003.9668,0.7891003,9.951335,0.24074617,0.40128565,0.8859637,2.0547953
20342601,2003.9668,0.7890947,9.951325,0.240744,0.40127748,0.88596374,2.054791
20342701,2003.9668,0.78909886,9.951347,0.24073938,0.40128517,0.8859603,2.0548012
20342801,2003.9668,0.78910124,9.951345,0.24074143,0.40128183,0.88596493,2.054801
20342902,2003.9668,0.7890978,9.951342,0.24074447,0.40128106,0.88596255,2.0547981
20343002,2003.9668,0.7890966,9.951323,0.24074468,0.40128,0.88596445,2.0547924
20343101,2003.9668,0.7890991,9.951342,0.24074331,0.40128183,0.8859622,2.054801
20343102,2003.9668,0.78909886,9.951316,0.24074146,0.40128142,0.8859609,2.0547922
20343103,2003.9668,0.7890984,9.9513445,0.24074376,0.40128106,0.8859646,2.0548
20343301,2003.9668,0.7890905,9.951313,0.24073693,0.40127605,0.88596,2.0547893
20343302,2003.9668,0.7890972,9.951321,0.24074218,0.40128195,0.88596076,2.0547922
20343303,2003.9668,0.7891009,9.951318,0.24073946,0.40128028,0.88595945,2.05479
20343304,2003.9668,0.789093,9.95132,0.24073881,0.4012773,0.88595873,2.0547893
20343401,2003.9668,0.7890998,9.951343,0.24074483,0.40128005,0.88596183,2.0548034
20343402,2003.9668,0.7890973,9.95134,0.24074641,0.4012828,0.88596386,2.0548024
20343502,2003.9668,0.7890966,9.951327,0.24074453,0.40127546,0.88596314,2.0547915
20343901,2003.9668,0.7890947,9.951329,0.24074373,0.40128,0.8859603,2.0547924
20344001,2003.9668,0.78909695,9.95133,0.24074,0.40128112,0.88596666,2.0547912
20344101,2003.9668,0.78909755,9.951355,0.2407442,0.4012797,0.88596684,2.054803
20344103,2003.9668,0.78909385,9.951322,0.24074078,0.40128183,0.8859604,2.0547926
20344204,2003.9668,0.78908885,9.9513035,0.24073976,0.401271,0.8859583,2.0547817
20344301,2003.9668,0.78909814,9.951332,0.24073932,0.4012844,0.88596237,2.0547943
20344601,2003.9668,0.78909945,9.951342,0.24074408,0.4012825,0.88596445,2.0548005
20344602,2003.9668,0.78909767,9.951343,0.2407462,0.40128076,0.885966,2.0547996
20344801,2003.9668,0.7891015,9.951344,0.24074227,0.40128314,0.88596493,2.0548
20344802,2003.9668,0.7890984,9.95136,0.24074787,0.401289,0.8859632,2.0548046
20345001,2003.9668,0.78909945,9.951323,0.24074006,0.40128088,0.8859603,2.0547926
20345002,2003.9668,0.7890991,9.95135,0.24074334,0.4012794,0.8859692,2.0548017
20345101,2003.9668,0.7890992,9.95136,0.24075234,0.401285,0.8859639,2.0548081
20345102,2003.9668,0.78910434,9.951339,0.24074373,0.40128112,0.885967,2.0548005
20345201,2003.9668,0.7890955,9.951359,0.24074566,0.40128303,0.88596696,2.0548048
20345401,2003.9668,0.7890978,9.951348,0.24074203,0.40128022,0.88596183,2.0548015
20345402,2003.9668,0.7891016,9.951336,0.2407428,0.40129054,0.88596475,2.0547972
20345501,2003.9668,0.7890953,9.951356,0.24075097,0.40128654,0.88596874,2.0548031
20345601,2003.9668,0.789099,9.951366,0.24075118,0.40128815,0.8859658,2.0548055
20345701,2003.9668,0.7891016,9.951346,0.24074721,0.4012791,0.8859672,2.0548027
20345802,2003.9668,0.7891021,9.951313,0.24074125,0.4012823,0.8859592,2.054794
20345903,2003.9668,0.789096,9.95132,0.24073523,0.40128303,0.8859606,2.054794
20346003,2003.9668,0.78910255,9.951369,0.24075004,0.4012937,0.8859659,2.0548134
20346004,2003.9668,0.7891016,9.951337,0.24074268,0.4012838,0.8859638,2.0548027
20346301,2003.9668,0.789094,9.9513235,0.24074534,0.4012751,0.8859641,2.0547917
20346901,2003.9668,0.78909457,9.9513445,0.24074358,0.4012798,0.88596267,2.0548017
20346902,2003.9668,0.7890967,9.951335,0.24074689,0.4012903,0.885962,2.0547948
20347302,2003.9668,0.7890992,9.951335,0.24074313,0.40128922,0.8859637,2.054798
20347501,2003.9668,0.78910184,9.951331,0.24074784,0.40128183,0.8859625,2.0547953
20347502,2003.9668,0.78909814,9.951336,0.24074367,0.40128362,0.8859644,2.0547948
20348702,2003.9668,0.78909516,9.9513,0.24073699,0.40126914,0.88595915,2.054786
20348902,2003.9668,0.78910065,9.951317,0.24074212,0.40128404,0.8859603,2.0547948
20348903,2003.9668,0.7890893,9.951308,0.24073964,0.40126806,0.8859645,2.054781
20349101,2003.9668,0.7891003,9.951318,0.24073955,0.40127856,0.88596135,2.0547917
20349501,2003.9668,0.7890955,9.951323,0.24074191,0.40128112,0.8859612,2.0547931
20349701,2003.9668,0.78909564,9.951323,0.24073762,0.4012878,0.8859612,2.0547953
20349801,2003.9668,0.7890941,9.951329,0.24074158,0.40127766,0.8859635,2.0547915
20349802,2003.9668,0.78909683,9.95132,0.2407422,0.40127897,0.8859634,2.054791
20350001,2003.9668,0.7890972,9.951336,0.2407462,0.40128458,0.8859661,2.0548015
20350203,2003.9668,0.7890912,9.951309,0.24074373,0.40127373,0.88596725,2.0547824
20350301,2003.9668,0.7890967,9.951315,0.24074417,0.40128487,0.88596076,2.0547934
20350501,2003.9668,0.789098,9.9513235,0.24074262,0.40128118,0.88596326,2.0547905
20350502,2003.9668,0.7890943,9.951323,0.2407372,0.401277,0.8859593,2.0547886
20350701,2003.9668,0.78909576,9.951325,0.24073848,0.40128148,0.88596255,2.0547926
20350901,2003.9668,0.78909326,9.951356,0.24074817,0.4012829,0.8859678,2.0548031
20351201,2003.9668,0.7890959,9.951344,0.24074528,0.4012825,0.88596255,2.0547998
20351401,2003.9668,0.7890984,9.95134,0.24074873,0.40128058,0.8859655,2.0548022
20351402,2003.9668,0.7891016,9.951336,0.24074471,0.40128863,0.88596284,2.0547972
20351802,2003.9668,0.78910196,9.951331,0.24074736,0.40128374,0.8859637,2.054796
20352001,2003.9668,0.78909945,9.951357,0.24074873,0.40128314,0.8859666,2.0548053
20352101,2003.9668,0.78910375,9.951355,0.24074972,0.40129298,0.8859639,2.054803
20352701,2003.9668,0.7890961,9.951335,0.24074131,0.4012888,0.8859602,2.0547938
20352702,2003.9668,0.7890984,9.951337,0.24074066,0.40128803,0.885959,2.054796
20352801,2003.9668,0.7890948,9.951352,0.24074605,0.40128148,0.88596565,2.0548031
20353001,2003.9668,0.7890972,9.951327,0.24073955,0.40127808,0.885963,2.054792
20353201,2003.9668,0.78909945,9.951328,0.2407504,0.4012853,0.88596344,2.054795
20353301,2003.9668,0.78909814,9.951337,0.24074098,0.40129197,0.8859595,2.0547953
20353402,2003.9668,0.7890966,9.951358,0.24074882,0.40128273,0.8859678,2.0548043
20353501,2003.9668,0.7890997,9.951357,0.24075139,0.401285,0.885967,2.0548067
20353502,2003.9668,0.7890965,9.951351,0.24074823,0.40128225,0.88596493,2.0548038
20353601,2003.9668,0.7890992,9.951358,0.24074763,0.40128756,0.88596296,2.0548055
20353801,2003.9668,0.78910494,9.951359,0.24075025,0.40129048,0.8859643,2.0548084
20354201,2003.9668,0.7890997,9.951335,0.24074313,0.4012835,0.8859637,2.054798
20354202,2003.9668,0.7891009,9.951346,0.2407411,0.4012826,0.8859634,2.0548003
20354303,2003.9668,0.7890992,9.951361,0.2407482,0.40127963,0.88596296,2.0548053
20354401,2003.9668,0.7890985,9.951333,0.24074444,0.40128058,0.8859632,2.0547962
20354501,2003.9668,0.78910553,9.951363,0.24075374,0.40129364,0.88596535,2.0548086
20354601,2003.9668,0.7890917,9.951335,0.24074394,0.40127683,0.8859648,2.0547895
20354901,2003.9668,0.7890997,9.951362,0.24074915,0.40128434,0.8859662,2.0548048
20354902,2003.9668,0.78910005,9.9513445,0.24074566,0.401281,0.88596505,2.0548027
20355201,2003.9668,0.78909636,9.951346,0.24074492,0.40128404,0.8859653,2.0548053
20355301,2003.9668,0.7890967,9.951329,0.24074775,0.40128165,0.88596416,2.0547945
20355502,2003.9668,0.7890986,9.951372,0.24074993,0.4012918,0.88596874,2.0548117
20355701,2003.9668,0.78909564,9.951369,0.2407456,0.40128136,0.88596296,2.0548031
20355702,2003.9668,0.789096,9.951351,0.24074748,0.40128052,0.88596493,2.0548043
20355801,2003.9668,0.78909945,9.95136,0.24074835,0.40128374,0.88596416,2.054803
20355802,2003.9668,0.7890991,9.951335,0.2407443,0.40128458,0.8859641,2.0548005
20356102,2003.9668,0.78910756,9.951359,0.24074784,0.40129584,0.8859639,2.05481
20356201,2003.9668,0.78910196,9.951338,0.24074641,0.40129042,0.88596547,2.054795
20356302,2003.9668,0.7890974,9.951345,0.24074179,0.40127933,0.8859666,2.054798
20356601,2003.9668,0.7891046,9.951352,0.2407515,0.4012863,0.885965,2.0548027
20356801,2003.9668,0.7890961,9.951353,0.2407456,0.40128225,0.88596684,2.0548027
20356802,2003.9668,0.7891021,9.951335,0.24074566,0.40128863,0.88596296,2.0547972
20356804,2003.9668,0.7890955,9.95132,0.24073917,0.40128344,0.88596064,2.0547917
20356901,2003.9668,0.7891016,9.951333,0.24074757,0.40128863,0.8859627,2.0547953
20356902,2003.9668,0.78909767,9.951359,0.24074784,0.40128094,0.88596755,2.054803
20357001,2003.9668,0.7890955,9.951324,0.24074382,0.4012764,0.8859617,2.054792
20357002,2003.9668,0.78909814,9.951335,0.24074939,0.40128893,0.88596475,2.0547965
20357101,2003.9668,0.7890965,9.951359,0.24074706,0.4012841,0.885966,2.0548048
20357201,2003.9668,0.78910065,9.951347,0.24074364,0.40128154,0.885964,2.054801
20357901,2003.9668,0.78910017,9.95134,0.24074298,0.40128595,0.88595885,2.0548005
20358002,2003.9668,0.7890954,9.951323,0.24074423,0.40127558,0.8859648,2.0547931
20358301,2003.9668,0.78909695,9.951319,0.2407409,0.40127897,0.8859605,2.054791
20358302,2003.9668,0.789099,9.951343,0.24074611,0.40128732,0.8859683,2.0547967
20358401,2003.9668,0.7890998,9.951358,0.2407515,0.40128917,0.8859664,2.0548036
20358402,2003.9668,0.78909624,9.951326,0.24074641,0.4012822,0.88596404,2.0547926
20358601,2003.9668,0.789098,9.951347,0.24074054,0.4012844,0.88596255,2.0548012
20358701,2003.9668,0.7891009,9.951335,0.24074611,0.40128636,0.88596547,2.0547957
20358703,2003.9668,0.7890992,9.951361,0.2407482,0.40127963,0.88596296,2.0548053
20358704,2003.9668,0.7890996,9.951345,0.24074823,0.40127546,0.8859636,2.0547998
20358901,2003.9668,0.78909504,9.951331,0.24074301,0.40127963,0.88596404,2.054794
20358902,2003.9668,0.7890965,9.95135,0.24074292,0.40128386,0.8859642,2.054803
20359002,2003.9668,0.78909945,9.951342,0.24074364,0.40128583,0.8859617,2.0548007
20359301,2003.9668,0.78910184,9.951362,0.24075046,0.40128618,0.8859686,2.0548038
20359401,2003.9668,0.78909457,9.951357,0.24074861,0.4012816,0.8859666,2.0548034
20359601,2003.9668,0.7890924,9.951312,0.24073544,0.40127403,0.88595843,2.0547917
20359602,2003.9668,0.78909695,9.951333,0.24074328,0.40128523,0.8859612,2.054793
20359604,2003.9668,0.7890985,9.95132,0.24073851,0.40127933,0.8859592,2.0547924
20359701,2003.9668,0.7890991,9.951333,0.24074712,0.40128702,0.885965,2.054797
20359801,2003.9668,0.78909457,9.951316,0.24074253,0.40128088,0.88596064,2.0547926
20360101,2003.9668,0.7890947,9.951325,0.24074522,0.40128028,0.88596284,2.054793
20360102,2003.9668,0.78909314,9.951302,0.24074164,0.4012801,0.8859588,2.0547886
20360103,2003.9668,0.78909063,9.9513,0.24073902,0.4012735,0.8859601,2.0547829
20360302,2003.9668,0.78909016,9.951305,0.24073711,0.40127254,0.8859608,2.0547862
20360401,2003.9668,0.7890967,9.951342,0.2407467,0.40127873,0.8859714,2.0547967
20360402,2003.9668,0.78909886,9.951334,0.24074447,0.40128803,0.8859602,2.054797
20360502,2003.9668,0.7890874,9.951302,0.24073866,0.4012705,0.8859579,2.054781
20360503,2003.9668,0.7890887,9.951302,0.2407386,0.4012708,0.88595635,2.0547822
20360701,2003.9668,0.7890967,9.951333,0.24074271,0.40128362,0.88596296,2.0547934
20360702,2003.9668,0.7890947,9.951325,0.24074414,0.40128177,0.8859646,2.054792
20360703,2003.9668,0.78909254,9.9513,0.2407367,0.40127367,0.8859554,2.0547845
20360801,2003.9668,0.78909886,9.951314,0.24074158,0.40128088,0.8859593,2.054794
20360903,2003.9668,0.7890984,9.951318,0.24074063,0.40128183,0.8859599,2.0547917
20361101,2003.9668,0.7890971,9.951332,0.24074277,0.40128434,0.8859606,2.0547955
20361301,2003.9668,0.7890972,9.951335,0.24074218,0.40128678,0.8859607,2.0547948
20361501,2003.9668,0.78910065,9.951359,0.2407527,0.40129012,0.8859657,2.0548031
20362301,2003.9668,0.78909814,9.951319,0.24074218,0.40127432,0.8859634,2.0547922
20362901,2003.9668,0.7890985,9.951342,0.24074599,0.40128058,0.885964,2.0548
20363001,2003.9668,0.7890935,9.951362,0.24074584,0.40127987,0.8859673,2.0548022
20363402,2003.9668,0.7890985,9.9513445,0.24074477,0.40128404,0.8859642,2.0548012
20363403,2003.9668,0.7890955,9.951326,0.24073833,0.40128398,0.8859608,2.054795
20363501,2003.9668,0.78909767,9.951324,0.24073753,0.40128148,0.8859622,2.0547945
20363601,2003.9668,0.78909457,9.951357,0.24074861,0.4012816,0.8859666,2.0548034
20363602,2003.9668,0.78910065,9.951344,0.24074364,0.4012844,0.8859616,2.0548015
20363901,2003.9668,0.78909934,9.951336,0.24074343,0.40128607,0.88595986,2.0547986
20363902,2003.9668,0.7890985,9.95135,0.24074256,0.401281,0.8859667,2.054802
20364101,2003.9668,0.78909767,9.951329,0.24074408,0.40128058,0.8859631,2.0547948
20364901,2003.9668,0.78909683,9.951351,0.24074554,0.40127677,0.8859654,2.0548005
20365001,2003.9668,0.7890943,9.951314,0.24074051,0.4012819,0.88596064,2.0547915
20366101,2003.9668,0.789096,9.95132,0.2407423,0.40128434,0.8859586,2.054792
20366201,2003.9668,0.7890922,9.951306,0.24073857,0.401281,0.88596046,2.054789
20366601,2003.9668,0.7890986,9.951322,0.24074349,0.40128005,0.88596267,2.0547922
20366701,2003.9668,0.789098,9.951342,0.24074528,0.40128303,0.88596356,2.0547986
20366802,2003.9668,0.7890936,9.951321,0.24074382,0.40127927,0.8859622,2.0547915
20366901,2003.9668,0.7890943,9.95132,0.24074066,0.40127945,0.88596314,2.0547912
20367001,2003.9668,0.78909564,9.951337,0.24074227,0.40128976,0.8859613,2.0547948
20367002,2003.9668,0.7891041,9.951336,0.24074563,0.4012835,0.88596547,2.0547984
20367101,2003.9668,0.78910065,9.951347,0.24074396,0.40128213,0.8859653,2.054802
20367401,2003.9668,0.7891021,9.951332,0.24074474,0.40128523,0.8859629,2.0548015
20367502,2003.9668,0.7890996,9.95133,0.2407445,0.40128565,0.8859645,2.0547945
20367602,2003.9668,0.7890972,9.951335,0.2407448,0.40128815,0.885959,2.0547962
20367703,2003.9668,0.7890965,9.95136,0.24074486,0.40128142,0.8859684,2.0548036
20367801,2003.9668,0.7890971,9.951344,0.24074599,0.4012825,0.88596493,2.054801
20368201,2003.9668,0.78909624,9.9513235,0.2407423,0.4012729,0.885963,2.0547907
20368202,2003.9668,0.7891003,9.951311,0.24074051,0.40128714,0.88595885,2.0547926
20368401,2003.9668,0.7890965,9.951327,0.24073967,0.40127766,0.88596255,2.0547915
20368501,2003.9668,0.7890978,9.951318,0.24074689,0.4012745,0.8859641,2.054793
20368601,2003.9668,0.789098,9.951313,0.24074247,0.4012826,0.8859617,2.0547922
20368602,2003.9668,0.7890954,9.951334,0.24074388,0.40128183,0.8859637,2.0547953
20368702,2003.9668,0.789096,9.95133,0.24074653,0.40128314,0.88596284,2.0547948
20368801,2003.9668,0.7890949,9.951332,0.24074402,0.401277,0.88596195,2.0547917
20369002,2003.9668,0.7890967,9.951318,0.24074209,0.40127838,0.88596267,2.054792
20369201,2003.9668,0.7890947,9.951325,0.24074522,0.40128028,0.88596284,2.054793
20369202,2003.9668,0.78909504,9.951332,0.24074474,0.40128458,0.8859637,2.0547931
20369901,2003.9668,0.7890973,9.951317,0.24074495,0.40128517,0.8859597,2.054792
20370002,2003.9668,0.78909254,9.951309,0.24073607,0.40127766,0.8859581,2.0547905
20370102,2003.9668,0.7890898,9.951312,0.24074128,0.4012696,0.8859608,2.054788
20370302,2003.9668,0.7890955,9.951311,0.24074376,0.40127552,0.88596195,2.0547917
20370303,2003.9668,0.78909814,9.95132,0.24074286,0.4012816,0.8859635,2.0547922
20370401,2003.9668,0.7890974,9.951332,0.24074855,0.40128648,0.8859632,2.0547931
20370601,2003.9668,0.7890985,9.951344,0.24074706,0.40127587,0.88596725,2.0547962
20370801,2003.9668,0.78909624,9.9513235,0.24074104,0.40128314,0.8859613,2.0547955
20371001,2003.9668,0.7890955,9.951317,0.24074009,0.40128076,0.88596016,2.0547934
20371401,2003.9668,0.78909445,9.951359,0.2407487,0.40127796,0.8859679,2.054804
20371903,2003.9668,0.789098,9.951342,0.2407465,0.4012853,0.88596404,2.0547967
20372501,2003.9668,0.7890953,9.951345,0.2407459,0.40128,0.8859674,2.0547984
20372901,2003.9668,0.78909993,9.951349,0.24074504,0.40128213,0.88596576,2.0548031
20373001,2003.9668,0.78909755,9.951345,0.24074164,0.40127563,0.8859622,2.0548022
20373201,2003.9668,0.78909826,9.951339,0.24074474,0.40128523,0.88596374,2.0548005
20373202,2003.9668,0.7890955,9.951331,0.24074435,0.4012885,0.8859627,2.054794
20373401,2003.9668,0.78910124,9.951343,0.24074414,0.40128422,0.8859623,2.0548012
20373701,2003.9668,0.7891005,9.951355,0.24075374,0.4012832,0.88596654,2.0548055
20373801,2003.9668,0.789096,9.951357,0.24074456,0.4012835,0.88596624,2.054802
20373803,2003.9668,0.7890979,9.951356,0.24074605,0.40128,0.88596684,2.0548027
20374101,2003.9668,0.78909874,9.951345,0.24074396,0.4012831,0.88596576,2.0548034
20374102,2003.9668,0.7891029,9.951353,0.24074987,0.40128905,0.88596874,2.0548043
20374103,2003.9668,0.78909564,9.951326,0.2407428,0.40128183,0.8859625,2.054798
20374201,2003.9668,0.78909886,9.951343,0.24073976,0.4012798,0.8859598,2.0548012
20374202,2003.9668,0.78909385,9.951332,0.24073753,0.40128678,0.8859625,2.0547945
20374301,2003.9668,0.7890991,9.951346,0.24074116,0.4012804,0.88596326,2.054801
20375201,2003.9668,0.7890984,9.951361,0.240751,0.40128744,0.88596356,2.054805
20376202,2003.9668,0.7890955,9.951323,0.24074367,0.4012788,0.8859641,2.0547893
20376302,2003.9668,0.7890974,9.951352,0.24074239,0.40127897,0.88596505,2.054802
20377001,2003.9668,0.7890992,9.95134,0.24074528,0.40127867,0.88596255,2.0547993
20377101,2003.9668,0.7890966,9.951345,0.24074161,0.40128386,0.88596517,2.0548015
20377102,2003.9668,0.789099,9.951359,0.24074787,0.4012856,0.8859672,2.0548043
20378001,2003.9668,0.78910017,9.951347,0.24074462,0.40128136,0.88596433,2.0548024
20378101,2003.9668,0.78910506,9.951371,0.24075633,0.40129197,0.8859691,2.054812
20378201,2003.9668,0.78909767,9.951331,0.24074802,0.40128392,0.8859662,2.0547936
20378501,2003.9668,0.7890998,9.951358,0.24075148,0.40128732,0.88597006,2.0548034
20378602,2003.9668,0.7890947,9.951328,0.24074304,0.4012727,0.8859648,2.0547905
20379602,2003.9668,0.789093,9.951311,0.24073976,0.4012748,0.88596165,2.0547903
20380201,2003.9668,0.78909755,9.951339,0.24074408,0.40128058,0.88596576,2.054799
20380202,2003.9668,0.7891023,9.951336,0.24074352,0.4012829,0.8859626,2.0547965
20380501,2003.9668,0.78909636,9.951329,0.24073884,0.40128094,0.8859623,2.0547931
20380601,2003.9668,0.78909457,9.951328,0.24074572,0.40127355,0.8859636,2.0547905
20380801,2003.9668,0.7890991,9.951336,0.24074233,0.40129042,0.88596,2.0547938
20380802,2003.9668,0.78909755,9.951341,0.24074665,0.40127993,0.88596576,2.0548012
20380901,2003.9668,0.7891016,9.951344,0.24074367,0.4012804,0.885963,2.0548005
20381102,2003.9668,0.78909636,9.95134,0.2407445,0.40127993,0.8859667,2.0548015
20381901,2003.9668,0.7891102,9.951359,0.24075058,0.40129107,0.88596666,2.0548098
20382302,2003.9668,0.7891021,9.951364,0.24074915,0.4012853,0.88596404,2.0548072
20382701,2003.9668,0.789098,9.95136,0.24074492,0.4012841,0.88596874,2.0548053
20382801,2003.9668,0.789099,9.951364,0.24074781,0.4012869,0.88596463,2.054806
20383204,2003.9668,0.78910196,9.951363,0.24075195,0.4012875,0.88596785,2.0548089
20383301,2003.9668,0.78910613,9.951372,0.24075097,0.40129006,0.885969,2.0548115
20383401,2003.9668,0.78909457,9.951345,0.24074644,0.4012779,0.88596743,2.0547984
20383602,2003.9668,0.789106,9.951362,0.2407501,0.40129298,0.8859618,2.054809
20383901,2003.9668,0.78910303,9.95136,0.24075085,0.4012857,0.8859664,2.054808
20384101,2003.9668,0.7890992,9.951346,0.24074459,0.40128058,0.8859634,2.054801
20384201,2003.9668,0.7890974,9.9513445,0.24074471,0.40128154,0.88596433,2.0548007
20384301,2003.9668,0.7890992,9.951341,0.24074268,0.4012863,0.8859624,2.0548005
20384401,2003.9668,0.789099,9.951366,0.24075118,0.40128815,0.8859658,2.0548055
20384402,2003.9668,0.78909814,9.951336,0.24074706,0.40128773,0.88596344,2.054794
20384501,2003.9668,0.78909516,9.951356,0.24074903,0.40128,0.8859671,2.0548048
20384701,2003.9668,0.78909874,9.95135,0.24074358,0.40128273,0.88596505,2.054804
20384901,2003.9668,0.7891035,9.9513645,0.24075165,0.4012878,0.88596797,2.0548065
20385001,2003.9668,0.7890959,9.951325,0.24074456,0.40127712,0.8859666,2.0547917
20385202,2003.9668,0.7890954,9.951336,0.24074444,0.40128964,0.8859614,2.0547924
20385502,2003.9668,0.7890949,9.951358,0.24074584,0.40128368,0.88596827,2.054806
20385602,2003.9668,0.78910553,9.951363,0.2407498,0.40128994,0.8859667,2.0548127
20385801,2003.9668,0.7891021,9.951364,0.24074915,0.4012853,0.88596404,2.0548072
20385802,2003.9668,0.7891034,9.9513445,0.24074563,0.40127927,0.88596493,2.0548017
20385901,2003.9668,0.7890974,9.951352,0.24074441,0.4012813,0.8859672,2.054803
20385902,2003.9668,0.7890984,9.951366,0.24074745,0.40128165,0.8859656,2.054805
20386101,2003.9668,0.7890978,9.951339,0.24073887,0.40128285,0.8859633,2.0548007
20386201,2003.9668,0.7891016,9.951336,0.24074733,0.4012853,0.8859643,2.0547984
20386202,2003.9668,0.7891021,9.951342,0.24074626,0.4012791,0.8859642,2.0548012
20386301,2003.9668,0.78909993,9.951365,0.24074751,0.40128326,0.8859639,2.0548031
20386302,2003.9668,0.7890984,9.9513645,0.24075446,0.4012813,0.885967,2.0548067
20386501,2003.9668,0.78909993,9.951316,0.24073812,0.40128338,0.8859597,2.054791
20386601,2003.9668,0.7890955,9.951321,0.24074146,0.40128005,0.88596255,2.0547924
20386701,2003.9668,0.78910017,9.9513445,0.24074191,0.4012761,0.8859636,2.0548027
20386702,2003.9668,0.7890991,9.9513445,0.24074334,0.40128076,0.8859653,2.054802
20386801,2003.9668,0.78909683,9.951352,0.24074477,0.40128225,0.8859653,2.0548038
20386802,2003.9668,0.7890998,9.951333,0.24074352,0.40128803,0.8859606,2.054797
20386902,2003.9668,0.789099,9.95134,0.24074286,0.40128595,0.88596064,2.0548027
20387001,2003.9668,0.7891003,9.951343,0.2407462,0.40127832,0.88596386,2.0548015
20387101,2003.9668,0.7890996,9.951357,0.2407465,0.40128726,0.8859645,2.0548058
20387201,2003.9668,0.789106,9.951363,0.24075404,0.40128964,0.8859673,2.0548124
20387303,2003.9668,0.7891003,9.951345,0.24074578,0.401281,0.8859665,2.0548024
20387401,2003.9668,0.7890998,9.951336,0.2407434,0.40128946,0.8859602,2.0547945
20387402,2003.9668,0.7890974,9.951352,0.24074239,0.40127897,0.88596505,2.054802
20387901,2003.9668,0.7890974,9.951352,0.24074441,0.4012813,0.8859672,2.054803
20387902,2003.9668,0.7891036,9.95136,0.24074864,0.4012863,0.88596475,2.0548055
20388101,2003.9668,0.7890991,9.951333,0.2407434,0.40128613,0.8859595,2.0547953
20388201,2003.9668,0.78909695,9.951319,0.24074176,0.4012807,0.88596123,2.0547903
20388301,2003.9668,0.78910077,9.951342,0.24074402,0.4012828,0.8859617,2.0548007
20388303,2003.9668,0.7890978,9.951339,0.24074638,0.4012853,0.8859644,2.0547998
20388304,2003.9668,0.7890986,9.951324,0.24074069,0.4012879,0.88595974,2.054795
20388501,2003.9668,0.78910077,9.951339,0.24074492,0.4012825,0.8859635,2.0548012
20388701,2003.9668,0.78909945,9.951347,0.24074396,0.40128165,0.88596183,2.0548027
20388702,2003.9668,0.78909934,9.951345,0.24074525,0.40128022,0.88596517,2.0548015
20388801,2003.9668,0.78909934,9.951342,0.24074212,0.40128088,0.8859622,2.0548003
20388901,2003.9668,0.78909755,9.951345,0.24074164,0.40127563,0.8859622,2.0548022
20388902,2003.9668,0.7890966,9.95134,0.24074087,0.40128815,0.88596153,2.0547945
20389101,2003.9668,0.78910494,9.951359,0.24075025,0.40129048,0.8859643,2.0548084
20389102,2003.9668,0.7890997,9.951349,0.24074137,0.40127677,0.88596326,2.0548
20389301,2003.9668,0.7891042,9.951358,0.24075192,0.40128857,0.88596714,2.0548067
20389402,2003.9668,0.789101,9.951343,0.24074307,0.40128517,0.88596255,2.0548024
20389903,2003.9668,0.7890998,9.951333,0.24074441,0.4012822,0.88596064,2.0548036
20390001,2003.9668,0.78910005,9.951333,0.24074522,0.40128607,0.88596404,2.054797
20390002,2003.9668,0.78910184,9.951348,0.2407453,0.40127867,0.88596433,2.0548036
20390401,2003.9668,0.78909683,9.95134,0.24074909,0.40127867,0.88596445,2.0548003
20390402,2003.9668,0.78910005,9.951332,0.24074641,0.40128756,0.8859614,2.054796
20390601,2003.9668,0.7890984,9.951327,0.24074367,0.4012822,0.8859637,2.0547938
20391101,2003.9668,0.789094,9.951315,0.24073961,0.40127683,0.885959,2.0547898
20391102,2003.9668,0.7890935,9.951323,0.2407426,0.4012807,0.8859615,2.0547905
20391103,2003.9668,0.7890978,9.951324,0.24073899,0.40128428,0.88596,2.0547965
20391201,2003.9668,0.7890979,9.951339,0.24074546,0.4012789,0.8859669,2.0548
