pid,mean_wage
418904,150.0
418907,100.0
419001,340.0
419103,233.3333282470703
419203,323.79998779296875
419204,375.0
419205,120.0
419501,100.0
419503,250.0
419504,192.5
419601,207.25
419602,80.0
419603,200.0
419701,40.0
419702,177.5
419703,367.0
419801,60.0
419803,125.0
419804,327.5
419901,95.0
419902,20.0
420003,212.39999389648438
420101,115.0
420102,300.0
420103,100.0
420104,151.6666717529297
420201,375.0
420202,75.0
420301,245.1999969482422
420302,489.0
420501,500.0
420601,166.25
420602,75.0
420604,158.3333282470703
420801,578.3333129882812
420802,143.3333282470703
420901,246.5
420902,246.5
421105,250.0
421201,49.25
421203,128.5
421204,150.0
421301,200.0
421503,206.75
421504,250.0
421505,195.0
421506,230.0
421601,70.0
421603,152.0
421604,82.66666412353516
421702,75.0
421703,150.0
421903,253.39999389648438
422003,275.0
422101,40.0
422201,190.0
422202,100.0
422203,220.0
422301,105.5
422302,87.5999984741211
422303,220.0
422501,133.3333282470703
422502,120.0
422503,110.0
422504,175.0
422702,56.66666793823242
422704,170.0
422705,250.0
422902,250.0
423201,262.5
423202,328.75
423302,458.0
423303,270.0
423304,500.0
423401,342.6000061035156
423402,301.3999938964844
423403,190.0
423501,444.25
423502,123.0
423504,200.0
423701,323.5
423702,359.0
423703,150.0
423704,365.6666564941406
424003,270.0
424004,270.0
424101,130.0
424102,130.0
424302,45.0
424303,150.0
424401,656.5
424404,125.0
424501,172.60000610351562
424502,96.66666412353516
424503,55.0
424504,162.3333282470703
424505,255.0
424801,416.6666564941406
424802,165.0
424901,190.0
425101,83.0
425102,82.0
425201,211.1999969482422
425203,256.6666564941406
425204,165.0
425301,156.0
425302,40.0
425303,183.3333282470703
425304,131.6666717529297
425401,126.66666412353516
425402,143.3333282470703
425602,495.0
425802,100.0
425901,130.0
425902,380.0
426003,85.0
426004,400.0
426201,117.0
426203,138.3333282470703
426402,200.0
426502,30.0
426803,376.6666564941406
426903,125.0
426905,280.0
427004,267.5
427005,162.0
427006,243.3333282470703
427201,250.0
427402,67.5
427403,70.0
427604,129.0
427901,5.0
428102,75.0
428103,275.0
428201,170.0
428203,230.0
428204,200.0
428302,30.0
428403,160.0
428404,262.5
428405,277.5
428503,95.5
428504,355.0
428505,214.6666717529297
428703,306.5
428704,145.0
428705,230.0
428706,170.0
429103,150.0
429104,248.3333282470703
429201,250.0
429202,72.0
429203,330.0
429204,230.0
429205,190.0
429301,23.5
429302,252.0
429404,150.0
429604,131.6666717529297
429605,282.0
429606,82.0
430203,257.5
430301,85.0
430302,130.0
430303,210.0
430403,195.0
430404,87.5
430504,180.0
430603,250.0
430801,180.0
430902,150.0
430903,71.5
430904,20.0
430907,130.0
431003,100.0
431102,20.0
431203,145.3333282470703
431205,184.0
431302,35.66666793823242
431303,335.0
431501,27.0
431802,106.0
431803,118.0
431804,259.6666564941406
431901,123.33333587646484
431902,50.0
432001,226.25
432101,180.0
432202,397.5
432203,253.3333282470703
432401,170.0
432402,300.0
432501,452.0
432701,70.0
432702,69.0
432803,126.66666412353516
432808,350.0
432902,45.0
432904,205.0
433102,69.5
433104,157.5
433105,157.5
433201,25.0
433202,25.0
433303,141.6666717529297
433306,125.0
433401,115.33333587646484
433402,151.25
433404,286.6666564941406
433501,238.75
433702,147.5
433704,223.3333282470703
433705,260.0
433706,245.0
433901,130.0
434101,170.0
434401,180.0
434402,77.5
434403,250.0
434404,250.0
434501,116.66666412353516
434502,350.6000061035156
434503,215.0
434504,350.0
434601,41.0
434602,95.0
434703,400.0
434704,436.6666564941406
434705,410.0
434801,200.0
434802,313.3333435058594
435002,100.0
435003,200.0
435004,312.5
435203,120.0
435301,155.0
435303,327.3999938964844
435401,100.0
435402,254.75
435404,100.0
435501,163.3333282470703
435503,90.0
435504,145.0
435505,128.3333282470703
435506,250.0
435508,350.0
435601,183.0
435602,151.5
435604,72.0
435701,672.0
435901,300.0
435902,179.25
435903,180.0
436002,42.0
436102,40.0
436103,48.0
436201,150.0
436204,68.0
436301,97.0
436303,550.0
436401,286.0
436402,445.0
436501,156.0
436502,111.0
436503,99.0
436604,200.0
436605,170.0
436801,97.66666412353516
436803,240.0
436901,350.0
436903,233.3333282470703
436904,500.0
436905,270.0
436906,200.0
437002,129.0
437004,230.0
437005,100.0
437101,215.0
437103,145.0
437104,200.0
437201,135.0
437303,100.0
437304,261.6666564941406
437305,70.0
437401,363.3333435058594
437402,321.3999938964844
437404,450.0
437501,225.0
437502,100.0
437602,442.0
437603,330.0
437704,150.0
437801,120.0
437802,158.0
437803,254.3333282470703
437804,160.0
437901,243.1999969482422
437902,70.0
437903,180.0
437904,200.0
438001,38.5
438003,469.3999938964844
438203,200.0
438204,90.0
438301,130.0
438302,110.0
438401,150.0
438402,70.0
438403,285.5
438501,400.0
438502,50.0
438603,263.3333435058594
438607,182.5
438701,282.3999938964844
438703,220.0
438705,80.0
438801,447.0
438802,75.0
439001,135.0
439003,160.0
439004,410.0
439102,20.0
439106,200.0
439203,262.5
439502,235.0
439601,130.0
439603,392.5
439701,350.0
439702,141.6666717529297
439703,120.0
439801,150.0
439802,121.25
439803,80.0
439804,176.6666717529297
439901,275.0
439902,125.0
439903,270.0
439904,130.0
440001,206.0
440003,255.0
440004,270.0
440101,272.3333435058594
440103,300.0
440201,80.0
440202,40.0
440301,240.0
440401,400.0
440501,800.0
440601,608.2000122070312
440602,64.5
440604,300.0
440701,548.25
440704,220.0
440801,421.6666564941406
440802,305.6000061035156
440804,250.0
440901,362.5
441001,320.0
441004,315.0
441005,266.6666564941406
441103,406.79998779296875
441104,266.25
441105,150.0
441202,111.33333587646484
441303,366.6666564941406
441305,195.0
441306,252.0
441403,40.0
442004,369.25
442203,473.3333435058594
442402,135.0
442404,300.0
442901,259.20001220703125
442902,90.0
443001,150.0
443002,100.0
443003,201.1999969482422
443004,144.0
443005,170.0
443007,14.0
443008,8.0
443103,240.0
443104,106.66666412353516
443105,154.0
443203,170.0
443501,50.0
443502,175.0
443503,200.0
443504,338.75
443505,130.0
443705,141.6666717529297
443706,100.0
443801,96.0
443802,73.75
443803,105.0
443804,190.0
443901,119.80000305175781
443902,21.0
443903,152.0
443904,91.66666412353516
444001,140.0
444102,130.0
444103,180.0
444201,356.3999938964844
444202,121.25
444402,50.0
444403,160.0
444404,282.0
444501,256.0
444502,110.0
444503,254.0
444601,215.6666717529297
444701,166.6666717529297
444702,65.0
444703,105.0
444704,130.75
444901,60.0
444903,175.0
445002,402.0
445003,185.0
445011,150.0
445201,50.0
445302,92.33333587646484
445305,92.5
445404,282.6000061035156
445501,70.0
445502,60.0
445601,356.0
445603,223.3333282470703
445605,148.0
445701,290.0
445801,70.0
445802,35.0
445901,60.0
446001,387.6666564941406
446101,198.25
446102,55.0
446201,173.5
446303,189.0
446402,80.0
446403,271.0
446501,100.66666412353516
446701,157.0
446801,315.0
446803,150.0
446804,270.0
446902,100.0
446904,396.6666564941406
446905,63.0
446906,98.5
447002,170.0
447003,204.0
447004,195.0
447301,68.0
447403,136.60000610351562
447404,164.5
447703,70.0
447803,380.0
447905,49.0
448104,68.0
448205,458.75
448206,258.0
448302,71.33333587646484
448304,126.66666412353516
448305,75.0
448306,200.0
448702,150.0
448703,281.0
448802,125.0
449001,175.0
449201,144.0
449203,315.0
449204,257.5
449502,99.0
449701,45.0
449702,100.0
449703,55.0
449704,120.0
449801,40.0
449903,164.0
450002,172.5
450101,70.0
450103,208.75
450104,150.0
450105,120.0
450201,130.0
450301,327.5
450302,144.3333282470703
450304,180.0
450404,160.0
450503,27.0
450601,100.0
450602,106.66666412353516
450701,200.0
450703,100.0
450704,12.0
450803,217.0
450804,100.0
451001,166.0
451002,65.0
451003,175.0
451004,187.0
451101,74.0
451103,77.0
451201,264.0
451404,150.0
451406,570.0
451501,208.0
451503,50.0
451601,234.0
451602,172.0
451603,174.0
451604,220.0
451702,200.0
451703,335.0
451704,316.0
451705,150.0
451801,22.33333396911621
451802,235.0
451803,228.0
451901,71.0
451902,160.0
451903,117.0
452201,235.39999389648438
452202,240.0
452302,57.0
452303,80.0
452402,20.0
452403,214.0
452404,115.0
452501,120.0
452601,40.0
452602,138.0
452604,240.0
452605,150.0
452801,215.0
452804,160.0
452903,180.0
453001,639.2000122070312
453002,142.0
453103,195.0
453104,287.5
453105,186.6666717529297
453201,115.0
453202,30.0
453204,180.0
453206,96.66666412353516
453401,150.0
453402,50.0
453403,365.0
453404,100.0
453503,204.5
453504,95.0
453505,180.0
453506,231.0
453507,215.0
453601,10.0
453801,180.0
453804,469.5
453805,139.5
453901,200.0
453903,80.0
454003,150.0
454004,384.0
454102,80.0
454203,65.0
454303,130.0
454401,115.0
454402,75.0
454403,130.0
454404,173.0
454405,130.0
454501,245.8000030517578
454502,63.33333206176758
454503,185.0
455001,175.0
455002,40.0
455003,80.0
455101,270.0
455102,360.0
455201,150.0
455202,164.6666717529297
455301,250.0
455302,175.0
455304,280.0
455305,20.0
455402,297.5
455403,312.5
455404,476.6666564941406
455501,50.0
455502,60.0
455503,60.0
456003,150.0
456201,60.0
456301,110.0
456302,154.5
456601,170.39999389648438
456602,159.3333282470703
456603,245.0
456604,200.0
456701,185.0
456702,60.0
456801,140.0
456802,50.0
456901,280.75
456902,124.0
457001,160.0
457002,100.0
457003,190.0
457101,217.5
457301,195.0
457401,392.5
457402,155.0
457501,485.20001220703125
457601,220.0
457701,100.0
457801,200.0
458001,100.0
458003,90.0
458101,173.60000610351562
458103,300.0
458301,110.0
458302,47.5
458303,230.0
458401,35.0
458402,103.5
458403,167.0
458501,329.3999938964844
458502,110.66666412353516
458503,200.0
458703,245.0
458801,120.0
458901,100.0
459001,186.6666717529297
459002,190.25
459201,354.0
459202,356.0
459203,300.0
459204,300.0
459301,183.3333282470703
459302,290.0
459303,225.0
459401,683.3333129882812
459501,340.0
459502,100.0
459504,450.0
459603,147.5
459604,126.5
459605,255.0
459702,43.33333206176758
459703,257.0
459704,142.0
459705,200.0
460001,90.0
460002,90.0
460003,205.0
460101,167.5
460102,127.0
460103,155.0
460104,160.0
460301,146.3333282470703
460302,120.0
460304,78.0
460305,148.0
460306,224.0
460502,53.0
460703,186.75
460802,110.0
460803,70.0
460805,200.0
461201,320.0
461202,153.3333282470703
461301,120.0
461501,208.0
461502,144.0
461503,280.0
461504,215.0
461701,170.0
461702,150.0
461801,126.66666412353516
461803,76.25
461804,270.0
461805,258.3333435058594
461901,190.0
461902,121.25
461903,230.0
462001,225.0
462002,179.3333282470703
462003,255.0
462004,300.0
462202,67.5
462203,140.0
462204,168.3333282470703
462205,200.0
462304,160.0
462402,27.0
462603,123.33333587646484
462703,160.0
462704,100.0
462803,250.0
462902,60.0
462903,148.0
462904,147.0
462905,230.0
463002,67.5
463003,117.0
463004,290.0
463005,126.66666412353516
463204,123.0
463403,553.3333129882812
463405,270.0
463407,140.0
463503,65.0
463504,191.0
463505,200.0
463601,105.0
463701,193.5
463703,205.0
463704,149.5
463706,169.0
463707,240.0
463902,137.5
463903,257.0
463904,188.5
464103,120.0
464202,70.0
464203,105.0
464204,280.0
464602,90.0
464908,190.0
465101,45.0
465403,210.0
465502,100.0
465503,303.3333435058594
465504,281.5
465602,133.0
465604,187.5
465802,78.0
465803,155.5
465805,130.0
465903,208.5
465905,240.0
465906,185.0
466004,70.0
466005,65.0
466104,20.0
466105,67.5
466203,61.0
466204,180.0
466301,70.0
466401,380.0
466402,78.33333587646484
466405,250.0
466601,212.0
467001,250.0
467002,148.75
467003,295.0
467201,23.0
467302,70.0
467303,193.3333282470703
468604,200.0
468605,115.0
468701,130.0
468702,115.0
468704,198.0
469003,440.75
469004,126.66666412353516
469005,227.6666717529297
469602,130.0
469701,296.6666564941406
469702,74.0
469704,83.33333587646484
469705,223.3333282470703
470001,130.0
470002,136.0
470003,130.0
470101,224.3333282470703
470102,338.3999938964844
470201,277.0
470202,50.0
470203,220.0
470204,200.0
470301,305.0
470302,274.0
470403,80.0
470404,65.0
470505,300.0
470506,309.0
470902,80.0
470903,173.75
471003,277.5
471004,170.0
471104,270.0
471202,73.33333587646484
471203,70.0
471204,60.0
471301,226.6666717529297
471302,107.5
471303,190.0
471304,250.0
471502,30.0
471503,80.0
471504,298.0
471601,20.0
471803,55.0
471804,200.0
471805,236.6666717529297
471901,150.0
471902,100.0
472001,295.0
472002,127.80000305175781
472004,80.0
472101,100.0
472201,401.6666564941406
472401,170.0
472402,225.0
472403,150.0
472501,397.5
472502,92.5
472503,280.3333435058594
472504,160.0
472602,55.0
472701,369.0
472702,50.0
472801,324.6000061035156
472802,116.66666412353516
472901,207.5
472903,205.0
472904,271.0
473101,105.0
473102,390.0
473201,230.0
473203,74.0
473301,190.0
473401,165.0
473501,176.0
473502,148.0
473601,150.0
473603,80.0
473701,323.0
473802,60.0
473803,390.0
473804,280.0
473901,343.0
474002,110.0
474101,180.0
474102,140.0
474103,319.25
474201,172.5
474202,50.0
474203,127.0
474204,225.0
474302,192.5
474304,180.0
474305,250.0
474401,100.0
474403,55.0
474404,80.0
474601,110.0
474703,391.6000061035156
474704,157.6666717529297
474801,148.0
474802,100.0
474803,475.0
474804,84.0
474901,146.6666717529297
474903,330.0
474904,250.0
475101,254.3333282470703
475201,324.0
475205,110.0
475301,182.5
475401,305.0
475402,84.0
475403,118.0
475501,522.0
475504,250.0
475601,295.0
475602,35.0
475701,711.7999877929688
475801,229.5
475802,55.0
475903,270.0
475904,275.0
476001,502.0
476002,93.33333587646484
476003,310.0
476004,320.0
476101,377.0
476103,280.0
476104,150.0
476201,390.0
476202,115.0
476301,250.0
476302,130.0
476303,131.25
476304,195.0
476403,138.0
476404,90.0
476501,212.5
476702,123.33333587646484
476803,100.0
476902,93.0
477001,462.20001220703125
477002,116.66666412353516
477003,80.0
477101,121.80000305175781
477103,118.0
477104,266.0
477105,60.0
477203,121.5
477204,140.0
477402,77.5
477404,190.0
477501,120.0
477701,50.0
477801,200.0
477901,177.0
477902,71.66666412353516
477903,265.0
478003,218.0
478102,115.0
478202,30.0
478301,130.0
478303,355.0
478304,225.0
478501,30.0
478503,183.3333282470703
478601,186.25
478603,410.0
478604,365.0
478702,90.0
478703,162.5
478704,223.3333282470703
478802,70.0
478803,50.0
479203,80.0
479301,156.6666717529297
479302,72.0
479303,205.0
479304,241.6666717529297
479503,236.0
479601,73.66666412353516
479602,104.5
479604,170.0
479605,110.0
479701,350.0
479702,72.0
479802,55.0
479803,70.0
479902,107.5
479903,145.0
479904,164.0
480001,60.0
480002,291.5
480003,130.0
480104,200.0
480201,295.0
480204,100.0
480303,223.3333282470703
480502,70.0
480601,110.0
480701,162.5
480703,354.25
480704,107.5
480802,200.0
480904,65.0
480905,80.0
481001,230.0
481101,90.0
481105,80.0
481202,120.0
481203,100.0
481303,237.5
481304,97.5
481305,330.0
481306,175.0
481502,40.0
481503,210.0
481504,247.5
481505,200.0
481601,300.0
481603,426.6666564941406
481604,200.0
481803,338.75
481804,70.5
481901,261.25
481903,250.0
481904,250.0
482001,75.0
482002,70.0
482101,140.0
482102,155.0
482103,180.0
482301,80.0
482401,200.0
482402,171.6666717529297
482403,27.0
482404,283.3333435058594
482503,169.25
482603,126.25
482604,630.0
482605,112.0
482703,500.0
482704,232.5
482705,240.0
482801,150.0
482802,56.0
482804,95.0
482902,65.0
482903,186.75
483002,270.0
483101,452.6666564941406
483102,166.5
483103,230.0
483104,200.0
483106,120.0
483107,145.0
483201,222.0
483203,200.0
483204,155.0
483301,235.0
483303,150.0
483304,391.25
483402,30.0
483403,145.75
483404,297.0
483405,175.0
483501,229.6666717529297
483503,165.0
483601,250.5
483602,89.66666412353516
483701,92.5999984741211
483702,266.25
483703,161.6666717529297
483902,100.0
483903,57.0
484001,180.0
484003,182.5
484004,225.0
484101,189.0
484103,105.0
484104,178.3333282470703
484105,265.0
484204,160.0
484205,270.0
484206,250.0
484301,21.0
484302,21.0
484303,90.0
484304,113.33333587646484
484305,169.3333282470703
484307,198.3333282470703
484308,135.0
484501,50.0
484601,175.1999969482422
484602,65.0
484603,151.6666717529297
484604,149.3333282470703
484702,125.0
484803,165.0
484901,125.0
484902,93.33333587646484
484903,307.0
485001,127.5
485003,165.0
485101,317.0
485102,265.3999938964844
485104,235.0
485201,20.0
485202,156.5
485401,80.0
485402,125.0
485403,150.0
485404,150.0
485503,325.0
485504,200.0
485602,289.5
485603,262.6000061035156
485803,180.0
485901,349.5
485902,259.3333435058594
486102,128.0
486104,200.0
486304,300.0
486403,70.0
486404,300.0
486405,180.0
486503,160.0
486602,309.3999938964844
486801,50.0
486802,405.6666564941406
486902,222.0
486903,330.0
487003,216.6666717529297
487004,120.0
487103,185.0
487104,225.0
487201,272.5
487203,221.75
487204,230.0
487303,365.0
487304,120.0
487402,106.0
487403,246.6666717529297
487801,130.0
488001,120.0
488003,100.0
488004,198.5
488005,325.0
488101,300.0
488106,280.0
488201,353.79998779296875
488203,200.0
488301,275.0
488302,151.0
488303,200.0
488401,255.0
488402,77.5
488403,230.0
488501,113.75
488502,301.0
488503,250.0
488601,336.0
488602,121.4000015258789
488604,195.0
488702,30.0
488703,165.0
488801,138.0
488802,93.33333587646484
488803,290.0
489101,125.0
489105,290.0
489203,137.5
489601,211.8000030517578
489602,100.0
489603,125.0
489605,180.0
489701,106.4000015258789
489703,320.0
489704,215.60000610351562
489901,68.66666412353516
489903,142.0
490001,161.8000030517578
490101,110.0
490102,72.0
490303,152.5
490304,113.0
490305,115.0
490307,250.0
490403,94.0
490501,80.0
490503,163.0
490504,278.79998779296875
490505,136.0
490506,124.5
490601,110.0
490702,96.66666412353516
490801,424.3999938964844
490901,367.0
490902,319.6000061035156
490903,80.0
491003,150.0
491005,100.0
491201,112.66666412353516
491202,76.33333587646484
491203,143.60000610351562
491204,100.0
491401,252.25
491404,250.0
491503,190.0
491504,260.0
491601,120.0
491602,100.0
491604,105.0
491701,200.0
491704,290.0
491803,60.0
491804,60.0
491805,255.25
491901,242.0
491903,318.6666564941406
492101,246.6666717529297
492102,153.3333282470703
492501,90.0
492601,20.0
492701,380.0
492801,146.6666717529297
492803,231.75
492804,142.0
492901,290.0
492902,150.0
492903,94.0
492904,59.0
493001,331.3999938964844
493002,226.6666717529297
493102,20.0
493203,349.0
493301,140.0
493303,200.0
493701,68.0
493703,155.0
493803,120.0
494101,50.0
494203,293.3333435058594
494301,45.0
494303,180.0
494401,100.0
494402,52.0
494403,263.75
494404,295.0
494405,264.5
494502,30.0
494601,170.0
494602,100.0
494604,165.0
494701,238.25
494702,175.0
494704,200.0
495002,172.5
495003,90.0
495201,46.5
495302,500.0
495401,92.25
495402,60.0
495403,180.0
495405,119.33333587646484
495406,184.5
495602,73.0
495603,92.0
495604,70.0
495702,180.0
495801,150.0
495903,123.19999694824219
495904,178.5
495905,175.0
495906,220.0
496104,120.0
496202,120.0
496203,281.6666564941406
496204,232.5
496303,224.8000030517578
496402,30.0
496405,185.0
496501,195.0
496701,296.79998779296875
496702,110.0
496801,110.0
496802,210.0
496803,150.0
496804,191.0
496902,86.0
497001,150.0
497002,120.0
497101,217.5
497102,115.0
497103,350.0
497301,186.0
497302,160.0
497303,219.25
497304,50.0
497401,287.5
497402,430.0
497501,142.0
497601,115.0
497603,177.5
497604,270.0
497605,479.5
497701,230.0
497702,149.8000030517578
497901,516.6666870117188
497902,110.0
498002,70.0
498102,130.0
498103,120.0
498104,392.5
498105,270.0
498202,100.0
498205,285.0
498304,500.0
498305,130.0
498403,306.0
498404,320.0
498701,172.0
498703,170.0
498802,152.0
498803,200.0
499002,610.0
499003,95.0
499004,87.5
499005,145.0
499204,100.0
499301,150.0
499302,150.0
499401,67.5
499402,120.0
499403,136.0
499501,520.5999755859375
499502,170.0
499801,187.5
499802,76.66666412353516
499803,200.0
499901,96.0
499903,120.0
499904,170.0
500003,277.0
500004,200.0
500302,155.0
500804,150.0
501004,667.5
501401,376.25
501502,200.0
501602,360.0
502402,70.0
503002,170.0
503101,426.6666564941406
503201,345.0
503401,190.0
503501,121.66666412353516
503601,180.0
504402,150.0
504501,372.5
504602,240.0
504703,150.0
504705,180.0
504802,289.0
505003,110.0
505904,733.3333129882812
506201,275.0
506401,180.0
506601,226.0
506701,200.0
506903,148.5
507202,110.0
507203,216.0
507301,350.0
507501,250.0
507601,304.6666564941406
507902,275.75
508101,230.0
508202,100.0
508301,237.0
508304,130.0
508306,180.0
508501,100.0
508702,200.0
508801,398.75
509402,206.6666717529297
509403,120.0
509501,136.0
509602,181.0
509802,400.0
509901,214.0
510002,200.0
510104,36.0
510202,70.0
510402,139.0
510901,240.0
511002,225.0
511301,100.0
512001,181.0
512102,225.0
512201,350.0
512302,180.0
512402,166.0
512602,270.0
512704,20.0
513504,50.0
514102,410.0
514202,266.6666564941406
514303,566.6666870117188
514502,347.5
514802,130.0
515102,296.5
515602,300.0
515703,130.0
515802,165.0
516102,271.0
516302,200.0
516502,284.25
516902,138.0
517102,132.5
517202,140.0
517302,317.5
517502,245.5
517602,515.0
518002,446.25
518104,189.0
518202,253.5
518302,194.0
518802,250.0
518902,190.0
519602,230.0
519802,90.0
519904,190.0
520002,307.0
520202,200.0
520203,90.0
520302,292.0
520502,177.5
520702,100.0
520802,472.5
520902,150.0
521002,90.0
521302,294.25
521803,200.0
521804,165.0
521902,160.0
522002,512.5
522102,145.0
522402,211.6666717529297
522802,167.5
522902,700.0
523602,466.6666564941406
524002,249.3333282470703
524802,559.3333129882812
524902,205.3333282470703
525202,190.0
525302,30.0
526102,155.0
526602,280.0
526903,575.0
527002,297.5
527003,168.0
527202,285.0
527402,79.0
527901,225.0
527903,40.0
528302,299.5
528502,173.3333282470703
528602,273.3333435058594
528702,148.0
529202,190.0
529302,313.3333435058594
529502,67.5
529801,257.5
530001,187.5
530102,381.75
530302,123.33333587646484
530502,50.0
531001,582.0
531102,306.0
531201,260.0
531301,95.0
532001,310.0
532203,150.0
532304,100.0
532401,30.0
532502,140.0
532602,120.0
532702,376.0
532801,420.0
532803,27.0
532902,70.0
533001,340.0
533201,150.0
533402,85.0
533502,93.5
533601,179.1999969482422
533603,35.0
533802,220.0
533901,380.0
534102,175.0
534303,250.0
534402,90.0
534502,215.6666717529297
534506,273.0
534602,292.3999938964844
534701,250.0
534801,155.0
534902,140.0
535502,200.0
535602,328.0
536202,300.0
537502,350.0
538005,210.0
538602,130.0
538902,149.0
539002,85.0
539302,313.3333435058594
539502,190.0
539602,250.0
539802,288.0
540102,160.0
540202,65.0
540402,390.0
540802,287.5
540902,600.0
540903,240.0
541102,176.5
541302,140.0
541702,191.5
541902,265.0
542004,100.0
542102,250.0
542202,223.3333282470703
542402,95.0
542602,200.0
543202,431.6666564941406
543303,300.0
543902,317.5
544302,136.6666717529297
544502,60.0
544601,535.0
545701,275.0
545804,316.6666564941406
546101,100.0
546502,60.0
546807,45.0
547201,230.0
547502,280.0
547602,30.0
547901,340.0
548102,198.0
548301,490.0
548402,139.3333282470703
548702,179.75
548802,173.3333282470703
549001,245.0
549101,331.75
549401,200.0
550001,316.6666564941406
550103,200.0
550301,130.0
550401,235.0
550403,200.0
550702,260.0
551101,218.0
551401,285.0
551602,175.0
552102,216.6666717529297
552302,150.0
552802,270.0
553301,31.5
553502,243.3333282470703
553602,216.6666717529297
553901,240.0
554002,296.0
554102,126.66666412353516
554103,180.0
554301,574.6666870117188
554602,240.0
554701,175.0
554705,250.0
554802,179.0
555301,337.5
555401,371.6666564941406
555601,250.0
556101,80.25
556202,200.0
556402,85.0
556502,176.6666717529297
556701,343.75
556902,100.0
556904,280.0
557201,185.0
557401,240.0
557802,192.5
558002,160.0
558102,172.0
558204,180.0
558402,60.0
558702,150.0
559102,240.0
559202,577.5
559302,336.0
559402,400.0
559702,200.0
560203,505.0
560302,250.0
560602,176.0
560902,250.0
561102,315.0
561202,185.0
561302,150.0
561402,315.0
562402,323.5
562502,330.0
562704,280.0
563202,197.5
563402,313.3333435058594
563602,220.0
563702,181.6666717529297
563802,458.3333435058594
565002,296.6666564941406
566002,293.3333435058594
566202,130.0
566602,250.0
568302,116.0
568402,295.0
569502,189.0
571002,230.6666717529297
574202,130.0
574702,160.0
575102,225.0
575301,220.0
575402,242.5
575602,220.0
575802,245.0
576106,285.0
576202,150.0
576302,215.0
576405,225.0
576501,110.0
576602,210.0
576702,354.25
576802,306.25
576902,302.0
577201,150.0
577302,75.0
577502,316.6666564941406
577802,270.0
577902,272.5
578002,247.0
578102,140.0
578802,58.33333206176758
578902,140.0
579303,522.0
579602,77.0
579902,485.0
580002,100.0
580102,159.6666717529297
580802,462.5
580902,550.0
581001,498.5
581102,175.0
581201,442.5
581801,230.0
581901,285.0
582002,155.0
582101,484.0
582201,235.0
582304,175.0
582402,423.5
582602,80.0
582703,170.0
582902,160.0
583903,400.0
584002,270.0
584302,250.0
584402,199.0
585101,316.5
585602,500.0
585802,416.0
586102,100.0
586302,160.0
587002,266.5
587202,277.5
588003,200.0
588102,90.0
588702,60.0
589102,234.0
589402,160.0
589502,207.5
589702,222.5
589802,530.0
590602,373.3333435058594
590902,257.25
591302,306.6666564941406
591802,250.0
592302,350.0
592402,270.0
593002,264.0
593302,316.6666564941406
593402,180.0
593502,329.0
593702,213.3333282470703
593802,280.0
594002,160.0
595202,284.25
595403,416.6666564941406
595602,200.0
595702,423.75
595802,170.0
596002,247.5
596702,272.0
597002,403.3333435058594
597102,840.0
597202,218.5
597302,210.0
598102,260.0
598304,250.0
598802,200.0
599102,220.0
599302,365.3333435058594
599502,269.5
600002,220.0
600402,203.3333282470703
600602,233.0
600702,245.3333282470703
600802,125.0
600902,455.0
601103,500.0
601402,275.0
601502,110.0
601702,110.0
602002,260.0
602402,260.0
602702,615.0
602902,277.5
603202,200.0
603203,40.0
603302,175.0
603502,600.0
604002,396.6666564941406
604103,285.0
604402,370.0
604602,309.6666564941406
604802,390.0
604902,200.5
605302,145.0
605502,410.0
605602,496.25
605802,395.0
605902,415.0
606002,475.0
606404,200.0
606502,166.3333282470703
606802,395.0
606902,150.0
607002,570.0
607102,190.5
607502,283.75
607602,125.0
608302,148.25
608402,48.0
608602,323.75
608702,110.0
608802,316.6666564941406
608902,237.5
609002,305.0
609502,143.3333282470703
610202,225.0
610402,179.0
610502,150.0
610602,300.0
610702,270.0
610902,367.5
611002,245.0
611102,150.0
611202,160.0
611302,165.0
611402,208.0
611602,148.0
611802,700.0
612302,215.0
612402,312.3333435058594
612502,150.0
612702,275.0
612704,173.3333282470703
612706,80.0
612708,80.0
612803,80.0
613002,266.0
613102,180.0
613702,319.0
615202,631.75
615602,175.0
616002,300.0
616102,150.0
616202,210.0
616402,200.0
619202,50.0
619602,220.0
620502,340.0
620902,200.0
622202,130.0
622702,300.0
623102,237.5
623502,150.0
623902,146.0
624302,240.0
624602,365.0
625104,150.0
625202,315.0
626104,170.3333282470703
626301,235.0
626402,118.0
626502,300.0
626602,147.0
626702,180.0
627002,364.3333435058594
627302,220.0
627402,317.5
627602,100.0
627902,155.0
628102,215.0
628702,300.0
629402,124.5
629702,340.0
629902,380.0
630002,200.0
630202,342.5
630302,150.0
630602,283.3333435058594
630802,260.0
631002,150.0
631302,85.0
631402,119.0
631702,420.0
631902,141.5
632301,422.5
632601,176.6666717529297
632802,223.75
632902,410.0
633502,190.0
633802,68.0
633902,353.0
634002,167.0
634302,340.0
634402,200.0
634702,122.5
634902,456.6666564941406
635302,60.0
635503,320.0
635602,140.0
635702,150.0
635902,253.3333282470703
636002,145.0
636202,200.0
636302,250.0
636402,220.0
636502,275.0
636802,300.0
636803,250.0
637102,110.0
637802,730.0
637902,290.0
638102,432.5
638502,330.0
638602,650.0
639102,243.3333282470703
639202,205.0
639502,376.6666564941406
639602,100.0
639702,150.0
640201,196.25
640302,260.0
640502,162.0
640601,327.5
640802,200.0
641002,342.5
